price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,sqft_basement,yr_built,city,country
883000.0,4.0,2.5,3670,54450,0,0,1999,Sammamish,USA
950000.0,4.0,2.5,3770,35081,0,0,1989,Redmond,USA
615000.0,3.0,1.75,2350,20820,0,550,1978,Sammamish,USA
305000.0,3.0,1.5,1210,5240,0,600,1983,Seattle,USA
590000.0,4.0,2.5,2010,7972,0,0,1989,Issaquah,USA
485000.0,3.0,2.5,1580,6065,0,0,1985,Issaquah,USA
215000.0,2.0,1.0,710,7200,0,0,1943,Seattle,USA
430000.0,3.0,2.0,1910,5040,0,0,1971,Sammamish,USA
324900.0,4.0,2.5,1880,7965,0,0,2000,Maple Valley,USA
849900.0,2.0,2.0,2280,641203,0,0,1990,Vashon,USA
975000.0,5.0,2.75,3100,10014,0,1440,1973,Mercer Island,USA
910000.0,5.0,2.5,2350,4000,0,0,1993,Seattle,USA
459950.0,3.0,1.75,1850,6869,0,750,1919,Burien,USA
325000.0,3.0,2.5,2070,8337,0,0,1997,Kent,USA
513000.0,4.0,2.75,2020,7070,0,1010,1958,Seattle,USA
475000.0,3.0,2.25,1580,12177,0,380,1981,Sammamish,USA
419000.0,4.0,2.5,2690,7947,0,0,1993,Renton,USA
760000.0,4.0,2.5,2420,10285,0,720,1958,Burien,USA
1120000.0,5.0,1.5,2540,6660,0,200,1954,Seattle,USA
129000.0,2.0,1.0,1150,30184,0,0,1950,Renton,USA
725000.0,5.0,2.5,3210,12000,0,1380,1968,Bellevue,USA
580000.0,3.0,2.5,2040,4627,0,0,1992,Redmond,USA
385000.0,3.0,2.25,1920,4833,0,860,1921,Seattle,USA
265000.0,4.0,1.75,1900,10588,0,0,1958,Auburn,USA
1735000.0,3.0,2.5,4310,32093,0,1800,1982,Shoreline,USA
330000.0,3.0,2.5,1070,1155,0,350,2005,Seattle,USA
665000.0,4.0,2.5,2790,43091,0,0,1989,Woodinville,USA
799000.0,3.0,2.5,2860,4442,0,0,2000,Seattle,USA
589000.0,3.0,2.0,2250,8800,0,1000,1925,Seattle,USA
1695000.0,2.0,2.25,3170,3000,0,1180,1900,Seattle,USA
538000.0,3.0,1.0,1460,7200,0,200,1906,Seattle,USA
530100.0,3.0,1.0,1540,3399,0,340,1926,Seattle,USA
718500.0,3.0,2.0,2910,6600,0,990,1900,Seattle,USA
299000.0,3.0,1.75,1180,13927,0,0,1962,Renton,USA
556000.0,3.0,1.75,1640,7437,0,550,1948,Seattle,USA
171000.0,4.0,2.0,1520,19672,0,500,1920,Tukwila,USA
540000.0,5.0,3.0,3610,9775,0,0,2003,Maple Valley,USA
250000.0,3.0,2.25,1400,3814,0,0,2012,Covington,USA
795000.0,4.0,3.5,3200,3250,0,530,2007,Issaquah,USA
575000.0,3.0,3.0,1384,1287,0,240,2006,Seattle,USA
379500.0,3.0,2.25,1410,1287,0,120,2005,Issaquah,USA
385000.0,4.0,2.5,2050,5276,0,0,2006,Renton,USA
415500.0,4.0,2.5,1750,4779,0,0,2009,Kenmore,USA
397500.0,3.0,2.0,1510,6710,0,440,1972,Kirkland,USA
530000.0,3.0,2.5,1930,7214,0,0,2005,Seattle,USA
883000.0,4.0,2.5,2960,41656,0,0,1985,Woodinville,USA
850000.0,5.0,2.75,2920,11880,0,1260,1968,Issaquah,USA
496752.0,2.0,1.0,1980,5000,0,890,1923,Seattle,USA
330000.0,3.0,1.75,1430,8865,0,0,1950,Seattle,USA
735000.0,4.0,2.75,2450,4187,0,0,2010,Issaquah,USA
525000.0,4.0,2.75,2360,4924,0,0,2008,Kenmore,USA
269950.0,3.0,2.5,1890,4838,0,160,2002,Tukwila,USA
650000.0,3.0,1.75,2140,9484,0,850,1953,Bellevue,USA
520500.0,3.0,2.0,1900,8100,0,950,1940,Seattle,USA
652500.0,4.0,2.5,2700,9122,0,0,1990,Issaquah,USA
506000.0,5.0,3.0,2430,8000,0,1060,1957,Bellevue,USA
416000.0,3.0,1.0,1110,12150,0,0,1957,Bellevue,USA
500000.0,4.0,2.75,2280,15347,0,0,1960,Newcastle,USA
460000.0,3.0,1.75,1550,4708,0,690,1949,Seattle,USA
371025.0,3.0,2.0,1530,8925,0,0,1977,Bothell,USA
576000.0,4.0,2.5,2440,28405,0,0,2002,Kenmore,USA
353500.0,4.0,2.25,1760,9602,0,0,1987,Renton,USA
1735000.0,4.0,2.25,3040,5000,0,960,1926,Seattle,USA
183000.0,3.0,1.75,1070,8100,0,0,1957,Auburn,USA
763101.0,3.0,1.75,1990,5560,0,890,1939,Seattle,USA
460000.0,2.0,1.5,1090,4000,0,120,1951,Seattle,USA
825000.0,4.0,1.5,1890,6938,0,0,1919,Seattle,USA
265000.0,3.0,1.0,1000,9150,0,0,1969,Renton,USA
295000.0,3.0,1.75,1770,8235,0,740,1960,Burien,USA
418000.0,4.0,3.0,2360,6250,0,900,1960,Seattle,USA
554000.0,3.0,3.5,3380,108900,0,680,1999,Renton,USA
534500.0,3.0,2.5,1700,3150,0,0,2005,Issaquah,USA
690000.0,2.0,1.75,1600,4000,0,750,1918,Seattle,USA
530000.0,4.0,2.5,2050,6360,0,0,1988,Issaquah,USA
357186.0,2.0,1.75,1210,1040,0,0,2014,Issaquah,USA
300000.0,5.0,3.0,1940,6355,0,740,2007,Seattle,USA
304000.0,4.0,2.0,1810,8750,0,700,1967,Renton,USA
385000.0,4.0,1.75,1690,4080,0,820,1984,Seattle,USA
415000.0,4.0,2.0,1800,2970,0,800,1923,Seattle,USA
963000.0,4.0,3.5,3280,6603,0,0,2007,Bellevue,USA
792500.0,4.0,2.5,4290,175421,0,0,2004,Ravensdale,USA
309212.0,3.0,1.75,1150,9600,0,0,1979,North Bend,USA
235000.0,2.0,1.5,880,1805,0,0,1999,Seattle,USA
667000.0,3.0,1.5,1720,8100,0,0,1907,Seattle,USA
470000.0,3.0,1.5,1510,8000,0,0,1956,Bellevue,USA
375000.0,4.0,2.0,1240,3000,0,200,1908,Seattle,USA
410000.0,4.0,2.0,1580,9581,0,0,1953,Kirkland,USA
566000.0,4.0,2.25,2170,7737,0,0,1987,Sammamish,USA
680000.0,4.0,2.75,2500,4950,0,0,2010,Redmond,USA
332000.0,1.0,1.0,960,2640,0,200,1908,Seattle,USA
902000.0,4.0,2.5,3030,8507,0,0,2003,Kirkland,USA
500000.0,3.0,1.75,1540,10800,0,770,1947,Mercer Island,USA
445000.0,3.0,1.75,1890,32340,0,0,1976,Vashon,USA
825000.0,4.0,2.5,2810,9800,0,1100,1973,Bellevue,USA
1095000.0,4.0,4.0,3530,8400,0,900,1958,Seattle,USA
277000.0,3.0,1.0,1100,8536,0,0,1957,Seattle,USA
545000.0,3.0,2.5,1940,9775,0,500,1975,Kirkland,USA
435000.0,3.0,2.5,2300,9521,0,0,2003,Duvall,USA
638000.0,3.0,2.5,2110,3600,0,0,2005,Redmond,USA
418000.0,4.0,1.5,1220,10580,0,0,1965,Bellevue,USA
499000.0,3.0,1.75,1750,12325,0,280,1968,Redmond,USA
150000.0,3.0,1.5,1230,8056,0,0,1949,Burien,USA
759950.0,3.0,2.5,3100,23790,0,0,2002,Sammamish,USA
427000.0,3.0,2.5,1830,65340,0,310,1991,North Bend,USA
632500.0,5.0,2.5,2640,7096,0,0,2003,Redmond,USA
660000.0,6.0,1.75,1840,2774,0,780,1900,Seattle,USA
862000.0,4.0,2.5,3190,14565,0,0,1990,Woodinville,USA
524000.0,2.0,1.0,1120,2000,0,0,1910,Seattle,USA
470000.0,3.0,1.5,1760,6723,0,600,1958,Seattle,USA
385000.0,3.0,2.0,1590,9912,0,0,2000,Vashon,USA
575000.0,4.0,2.5,2120,9603,0,0,1985,Issaquah,USA
220000.0,4.0,2.5,2240,9826,0,870,1988,Federal Way,USA
460000.0,2.0,1.0,890,2100,0,130,1919,Seattle,USA
1712500.0,3.0,3.25,2940,5432,0,500,1978,Seattle,USA
175000.0,3.0,1.5,1220,7300,0,0,1973,Auburn,USA
465000.0,3.0,2.25,2670,7500,0,1030,1966,Burien,USA
552000.0,3.0,1.0,1120,2300,0,300,1912,Seattle,USA
565000.0,4.0,2.75,3130,139392,0,0,1981,Kent,USA
518000.0,4.0,2.5,1740,7500,0,520,1976,Redmond,USA
899950.0,4.0,3.5,3290,5414,0,930,2006,Kirkland,USA
373000.0,3.0,1.0,1770,5720,0,630,1926,Seattle,USA
385000.0,4.0,2.5,2960,5054,0,0,2006,Maple Valley,USA
245000.0,2.0,1.0,1200,4880,0,220,1943,Seattle,USA
375000.0,4.0,2.0,2400,6000,0,0,1913,Bothell,USA
699850.0,4.0,3.5,2690,6164,0,0,2002,Sammamish,USA
450000.0,6.0,2.25,3550,11780,0,590,1948,Seattle,USA
455000.0,2.0,1.5,1310,12196,0,0,1970,Redmond,USA
650000.0,4.0,2.75,2610,4160,0,700,1910,Seattle,USA
378000.0,5.0,2.5,2760,8015,0,1160,1960,Seattle,USA
220000.0,3.0,2.0,1410,7998,0,0,1940,Tukwila,USA
285500.0,4.0,1.75,1960,7950,0,0,1967,Federal Way,USA
340000.0,3.0,2.5,1212,1174,0,0,2004,Seattle,USA
921000.0,4.0,1.5,2220,9496,0,730,1954,Bellevue,USA
375000.0,4.0,2.5,2040,109336,0,0,1973,Maple Valley,USA
999000.0,4.0,2.75,2800,19168,0,0,1992,Sammamish,USA
335000.0,3.0,1.5,2040,6000,0,700,1957,Seattle,USA
1920000.0,4.0,2.5,3070,34412,0,1000,1950,Medina,USA
385000.0,2.0,1.0,830,26329,1,0,1928,Vashon,USA
850000.0,4.0,3.5,4140,7089,0,980,2003,Kirkland,USA
429000.0,5.0,2.5,2340,4500,0,0,2009,Renton,USA
523950.0,3.0,2.25,1420,1282,0,0,2006,Seattle,USA
798800.0,3.0,2.75,2670,3738,0,950,2013,Renton,USA
284000.0,3.0,2.5,1880,6008,0,0,2009,Kent,USA
852880.0,4.0,3.25,3450,6184,0,0,2014,Sammamish,USA
320000.0,3.0,2.25,1200,1400,0,0,2005,Seattle,USA
749995.0,4.0,3.25,3430,9870,0,0,2014,Bothell,USA
468500.0,3.0,2.5,1350,1186,0,230,2007,Seattle,USA
492500.0,5.0,2.5,2570,9962,0,0,2006,Duvall,USA
685000.0,4.0,3.5,2840,4637,0,0,2008,Seattle,USA
542525.0,4.0,2.5,2650,5600,0,0,2014,Renton,USA
435000.0,3.0,2.0,1980,2674,0,0,2007,Seattle,USA
242000.0,3.0,1.75,1280,7524,0,0,1988,Kent,USA
325000.0,4.0,2.5,2610,7091,0,0,1987,Federal Way,USA
837700.0,5.0,2.75,3010,12611,0,0,1994,Redmond,USA
210000.0,1.0,1.0,930,7129,0,0,1948,Seattle,USA
187500.0,3.0,1.5,1180,7000,0,0,1977,Federal Way,USA
560000.0,5.0,1.0,1710,9100,0,390,1926,Seattle,USA
272000.0,3.0,2.0,1380,7476,0,0,1989,Auburn,USA
235000.0,3.0,1.75,1190,7280,0,0,1968,Auburn,USA
259000.0,3.0,2.0,1870,5909,0,600,1986,Kent,USA
866059.0,5.0,3.5,3130,4797,0,560,2014,Bellevue,USA
473000.0,2.0,1.0,900,5100,0,0,1909,Seattle,USA
405000.0,3.0,1.5,1880,7400,0,400,1968,Lake Forest Park,USA
870000.0,4.0,4.25,3010,4887,0,1070,1951,Seattle,USA
475000.0,3.0,2.25,2280,5750,0,1130,1985,Seattle,USA
499500.0,3.0,2.5,2970,21907,0,0,1998,Renton,USA
386000.0,2.0,2.5,1620,3196,0,0,2008,Snoqualmie,USA
458000.0,4.0,1.5,1550,3000,0,200,1918,Seattle,USA
550000.0,3.0,1.75,2240,78225,0,0,1976,Vashon,USA
605500.0,3.0,2.5,2830,6536,0,0,1989,Woodinville,USA
421000.0,3.0,2.5,2890,21780,0,0,2000,SeaTac,USA
536000.0,4.0,2.25,1990,5948,0,0,1991,Issaquah,USA
247200.0,3.0,1.75,1370,8719,0,0,1982,Covington,USA
250000.0,2.0,1.5,1088,1360,0,0,1983,Kirkland,USA
204950.0,4.0,1.75,1740,9344,0,560,1978,Federal Way,USA
430000.0,3.0,2.0,1730,9000,0,360,1978,Issaquah,USA
250000.0,4.0,2.5,1800,8100,0,0,1998,Maple Valley,USA
260000.0,3.0,1.75,1440,12888,0,350,1958,Tukwila,USA
547000.0,4.0,1.0,1720,2800,0,520,1926,Seattle,USA
379900.0,5.0,3.5,2800,7350,0,0,1995,Seattle,USA
738500.0,3.0,2.5,2300,6009,0,0,2005,Redmond,USA
545000.0,4.0,2.25,2030,11585,0,440,1967,Redmond,USA
342000.0,2.0,1.0,740,6180,0,0,1948,Seattle,USA
4668000.0,5.0,6.75,9640,13068,1,4820,1983,Mercer Island,USA
170000.0,4.0,1.0,1920,13787,0,700,1966,SeaTac,USA
616000.0,4.0,2.5,2490,12929,0,0,1983,Sammamish,USA
640000.0,3.0,2.0,1380,4800,0,0,1948,Seattle,USA
332000.0,3.0,2.5,1530,9406,0,260,1993,Renton,USA
1010000.0,3.0,3.25,2420,1923,0,580,2006,Seattle,USA
380000.0,4.0,2.5,2150,37647,0,0,1991,Kent,USA
415000.0,4.0,2.0,1610,9600,0,0,1967,Newcastle,USA
1008000.0,4.0,3.5,2650,3060,0,590,2001,Seattle,USA
669000.0,4.0,2.75,2700,35362,0,0,1976,Woodinville,USA
260000.0,3.0,1.5,1270,20700,0,120,1948,Lake Forest Park,USA
854000.0,4.0,2.75,3150,38865,0,670,1986,Redmond,USA
605000.0,3.0,2.25,2010,10760,0,0,1985,Redmond,USA
320000.0,3.0,1.0,860,5060,0,0,1927,Seattle,USA
229950.0,3.0,2.0,1410,7466,0,0,1983,Renton,USA
255000.0,3.0,1.75,1700,7532,0,0,1987,Kent,USA
1170000.0,4.0,2.5,2570,6251,0,0,2000,Bellevue,USA
479000.0,2.0,2.25,1230,932,0,210,2004,Seattle,USA
1200000.0,4.0,3.5,4170,9748,0,0,2004,Newcastle,USA
472000.0,3.0,2.5,1180,1262,0,0,2010,Seattle,USA
198000.0,3.0,1.5,1430,7347,0,610,1980,Federal Way,USA
440000.0,4.0,2.0,1450,8400,0,0,1962,Kirkland,USA
506000.0,3.0,1.75,2180,7700,0,700,1961,Shoreline,USA
382500.0,4.0,2.5,2210,7079,0,0,1993,Kent,USA
269500.0,2.0,1.5,1480,7276,0,540,1978,Renton,USA
560000.0,3.0,2.0,2340,3477,0,1170,1971,Seattle,USA
840000.0,4.0,3.5,3860,18334,0,740,1996,Woodinville,USA
479500.0,3.0,2.75,2300,4637,0,0,2008,Snoqualmie,USA
402000.0,3.0,1.5,1450,7375,0,440,1968,Kirkland,USA
549000.0,2.0,2.5,1380,953,0,0,2006,Seattle,USA
449950.0,4.0,2.5,2470,3811,0,0,1999,Snoqualmie,USA
493000.0,4.0,1.75,2030,18295,0,0,1975,Kirkland,USA
142500.0,4.0,0.75,1440,13300,0,0,1948,Burien,USA
250000.0,3.0,1.75,1160,6134,0,0,1998,Auburn,USA
729000.0,3.0,1.0,1580,3840,0,0,1908,Seattle,USA
465000.0,2.0,2.75,1430,1425,0,435,2006,Seattle,USA
465000.0,2.0,2.0,1494,19271,1,0,1943,Vashon,USA
280000.0,4.0,2.25,1930,7207,0,570,1988,Kent,USA
675000.0,6.0,1.75,2740,6360,0,1370,1953,Seattle,USA
667500.0,3.0,2.0,1880,3800,0,850,1927,Seattle,USA
809000.0,3.0,2.5,2590,7720,0,0,1988,Bellevue,USA
400000.0,3.0,2.25,2140,11266,0,0,1986,Duvall,USA
310000.0,4.0,2.0,1870,6000,0,0,1956,Seattle,USA
435000.0,2.0,1.0,1230,3800,0,0,1928,Seattle,USA
465950.0,4.0,2.5,2340,6896,0,0,2001,Renton,USA
1538000.0,3.0,2.25,2880,7599,0,1170,1958,Kirkland,USA
253000.0,3.0,1.5,880,6600,0,0,1945,Seattle,USA
330000.0,3.0,2.5,3040,7232,0,0,2003,Auburn,USA
554000.0,4.0,1.0,1120,7104,0,0,1946,Seattle,USA
350000.0,3.0,2.0,1380,3600,0,0,2013,Seattle,USA
294999.0,4.0,2.5,1660,9760,0,0,1994,Kent,USA
1185001.0,3.0,2.75,2500,5568,0,0,1905,Seattle,USA
752000.0,4.0,2.5,2940,10382,0,0,1991,Newcastle,USA
451000.0,4.0,2.5,1670,3315,0,0,2005,Issaquah,USA
725000.0,4.0,2.75,2630,7505,0,0,1994,Redmond,USA
345000.0,4.0,2.75,2250,7412,0,770,1975,Renton,USA
206000.0,3.0,1.0,1320,7000,0,0,1967,Auburn,USA
2027000.0,4.0,3.75,4100,22798,0,1560,1934,Mercer Island,USA
2475000.0,3.0,3.25,4340,4947,0,1280,1993,Seattle,USA
1728000.0,4.0,3.0,3700,20570,0,1850,1976,Bellevue,USA
580000.0,5.0,2.0,2700,10875,0,1160,1962,Bellevue,USA
430000.0,3.0,1.0,980,7200,0,0,1950,Seattle,USA
720000.0,4.0,2.5,2650,11520,0,540,1988,Kirkland,USA
824000.0,7.0,4.25,3670,4000,0,870,1964,Seattle,USA
936000.0,3.0,1.75,2960,12420,0,1480,1952,Seattle,USA
535000.0,4.0,2.75,3070,7201,0,0,2006,Renton,USA
286800.0,3.0,2.5,1413,3600,0,0,2011,Kent,USA
350000.0,2.0,2.5,1260,1347,0,0,2005,Seattle,USA
345000.0,3.0,2.5,1680,2229,0,0,2007,Shoreline,USA
435000.0,3.0,2.25,1230,1238,0,150,2009,Seattle,USA
1555000.0,3.0,3.5,4360,6240,0,1400,2008,Seattle,USA
1325000.0,4.0,4.0,4420,16526,0,0,2013,Sammamish,USA
461000.0,3.0,3.25,2770,6278,0,790,2006,Renton,USA
770000.0,3.0,2.25,2910,10204,0,0,1990,Redmond,USA
1384000.0,4.0,3.25,4290,12103,0,1600,1997,Bellevue,USA
330000.0,3.0,2.5,1600,26977,0,0,2005,Duvall,USA
322500.0,4.0,2.5,1820,6753,0,0,1994,Maple Valley,USA
1600000.0,6.0,5.0,6050,230652,0,0,2001,Fall City,USA
475000.0,3.0,1.75,1700,8432,0,470,1977,Seattle,USA
250275.0,2.0,1.0,790,11234,0,0,1942,Normandy Park,USA
274500.0,3.0,2.25,1720,9000,0,400,1969,Federal Way,USA
284950.0,3.0,1.0,990,10723,0,0,1960,Renton,USA
264950.0,4.0,1.75,1770,9011,0,720,1983,Covington,USA
242000.0,3.0,2.0,1260,8092,0,0,1986,Maple Valley,USA
913000.0,4.0,2.5,3640,10576,0,0,1999,Sammamish,USA
555000.0,3.0,1.75,2040,6000,0,920,1958,Seattle,USA
711000.0,4.0,1.75,1980,10800,0,990,1948,Mercer Island,USA
403500.0,5.0,2.5,3600,17300,0,1190,1968,Normandy Park,USA
975000.0,4.0,2.5,4270,43386,0,1590,1991,Redmond,USA
253779.0,4.0,2.0,2030,9600,0,600,1947,SeaTac,USA
384400.0,3.0,3.25,1689,1388,0,0,2008,Seattle,USA
646000.0,5.0,2.75,2870,4461,0,1220,1976,Seattle,USA
415000.0,3.0,1.75,1270,4800,0,0,1952,Seattle,USA
764000.0,4.0,2.5,2790,7938,0,0,1997,Sammamish,USA
507000.0,5.0,3.25,3850,16249,0,820,2002,Auburn,USA
545500.0,3.0,2.5,1560,9361,0,200,1936,Seattle,USA
450000.0,3.0,1.75,1180,4080,0,420,1928,Seattle,USA
264000.0,4.0,1.75,1820,8118,0,740,1980,Kent,USA
650000.0,5.0,1.75,1260,4500,0,0,1926,Seattle,USA
365000.0,3.0,2.5,2640,6715,0,960,1991,Renton,USA
343566.0,2.0,1.0,1100,4200,0,0,1954,Seattle,USA
375000.0,3.0,2.5,1950,6871,0,0,1997,Shoreline,USA
295000.0,3.0,2.0,1380,8682,0,0,1966,Des Moines,USA
325000.0,3.0,2.75,2200,7000,0,920,1977,Renton,USA
265000.0,4.0,1.5,2050,7100,0,1000,1963,Auburn,USA
562000.0,5.0,3.0,2795,15101,0,0,1996,Duvall,USA
540000.0,4.0,2.5,2050,34222,0,0,1989,Woodinville,USA
4489000.0,4.0,3.0,6430,27517,0,0,2001,Bellevue,USA
279950.0,5.0,1.75,2150,7171,0,690,1970,Kent,USA
540000.0,3.0,1.75,1970,8200,0,550,1963,Shoreline,USA
310000.0,4.0,2.5,2660,12672,0,920,1960,Federal Way,USA
190000.0,1.0,1.0,720,4800,0,0,1914,Seattle,USA
440000.0,4.0,2.5,2410,4780,0,0,2000,Snoqualmie,USA
1400000.0,3.0,2.0,2020,5500,0,230,1937,Seattle,USA
230000.0,2.0,1.0,1080,9435,0,0,1958,Renton,USA
455000.0,3.0,1.75,1180,14292,0,0,1981,North Bend,USA
175000.0,2.0,1.0,660,5000,0,0,1915,Seattle,USA
650000.0,3.0,1.75,2920,9370,0,1300,1981,Bellevue,USA
3000000.0,4.0,4.25,4850,12445,1,1000,1989,Kirkland,USA
192500.0,3.0,1.0,1080,8580,0,0,1900,Tukwila,USA
239950.0,3.0,1.75,1670,6900,0,500,1978,Federal Way,USA
175000.0,6.0,1.0,1370,5080,0,250,1931,Seattle,USA
850000.0,5.0,3.5,3450,28324,0,1100,1972,Kirkland,USA
410000.0,4.0,2.0,1970,10500,0,150,1961,Burien,USA
570000.0,4.0,2.5,2290,6738,0,0,1996,Issaquah,USA
469000.0,5.0,2.5,2240,7543,0,1100,1966,Shoreline,USA
559000.0,2.0,1.0,1240,6400,0,180,1938,Seattle,USA
739888.0,3.0,2.5,2420,43177,0,730,1989,Sammamish,USA
568450.0,5.0,3.5,3260,58806,0,0,1969,Kent,USA
240000.0,2.0,1.0,670,10920,0,0,1942,Seattle,USA
574950.0,5.0,3.25,3160,10000,0,0,1980,Issaquah,USA
180000.0,3.0,2.25,1990,6350,0,0,1967,Des Moines,USA
1160000.0,4.0,3.5,4680,9700,0,1320,2005,Bellevue,USA
300000.0,3.0,2.5,1700,3575,0,0,2000,Seattle,USA
630000.0,4.0,2.5,2807,9430,0,0,1996,Kenmore,USA
507000.0,4.0,1.75,1770,9375,0,600,1968,Redmond,USA
287500.0,4.0,2.5,2570,9000,0,980,1979,Federal Way,USA
688000.0,3.0,3.0,3450,16200,0,0,1983,Sammamish,USA
424000.0,3.0,2.0,1670,7700,0,500,1972,Kirkland,USA
400000.0,3.0,1.75,1050,6150,0,100,1928,Seattle,USA
620000.0,4.0,2.5,1910,7683,0,0,1987,Issaquah,USA
300000.0,3.0,1.0,910,7700,0,0,1971,Kirkland,USA
615000.0,5.0,2.25,2480,12070,0,0,1978,Sammamish,USA
206000.0,2.0,1.5,1820,8867,0,0,1921,Tukwila,USA
515500.0,4.0,2.5,2920,7700,0,0,2003,Duvall,USA
554000.0,5.0,2.25,1870,11411,0,700,1961,Lake Forest Park,USA
825000.0,4.0,3.5,3810,9792,0,0,1938,Seattle,USA
855000.0,4.0,2.25,2190,4080,0,390,1918,Seattle,USA
315000.0,3.0,2.5,1730,6368,0,0,1993,Maple Valley,USA
299000.0,5.0,2.5,2220,9360,0,1110,1968,Renton,USA
650000.0,3.0,1.5,1320,8114,0,0,1951,Bellevue,USA
465000.0,3.0,1.75,1510,4800,0,650,1925,Seattle,USA
535000.0,3.0,2.0,2120,4080,0,0,2003,Redmond,USA
564000.0,2.0,2.0,1690,4500,0,0,2004,Redmond,USA
515000.0,3.0,3.5,1360,1419,0,320,2007,Seattle,USA
580000.0,4.0,2.5,3250,5000,0,0,2008,Renton,USA
309000.0,3.0,2.25,1490,1294,0,270,2010,Seattle,USA
536751.0,3.0,1.75,1930,6360,0,0,2013,Snoqualmie,USA
415000.0,4.0,2.5,2020,5501,0,0,2010,Renton,USA
267000.0,3.0,2.25,1584,2800,0,0,2012,Auburn,USA
820000.0,4.0,2.5,3170,8523,0,0,2008,Kirkland,USA
1399950.0,4.0,2.75,3870,10046,0,0,2005,Kirkland,USA
485000.0,2.0,2.5,1430,923,0,20,2008,Seattle,USA
482000.0,3.0,3.25,1380,1120,0,0,2008,Seattle,USA
535000.0,4.0,2.5,2610,4595,0,0,2008,Kenmore,USA
690000.0,3.0,3.25,1540,1428,0,0,2013,Seattle,USA
576000.0,3.0,2.5,1940,9000,0,970,1948,Seattle,USA
378750.0,3.0,2.5,2160,3000,0,900,1909,Seattle,USA
269900.0,4.0,1.75,1530,8750,0,0,1968,Renton,USA
210000.0,3.0,2.0,1440,7210,0,0,1983,Auburn,USA
429900.0,4.0,2.5,2640,8625,0,0,1987,Renton,USA
1525000.0,4.0,3.25,3620,5131,0,1270,1927,Seattle,USA
360000.0,4.0,2.5,2850,4650,0,0,2004,Maple Valley,USA
405000.0,2.0,1.0,1260,4377,0,0,1947,Seattle,USA
450000.0,3.0,1.75,1610,11200,0,0,1955,Kirkland,USA
703000.0,3.0,2.0,1360,5980,0,0,1945,Seattle,USA
661000.0,4.0,2.5,2496,8058,0,0,1998,Redmond,USA
580000.0,4.0,2.25,2160,9593,0,0,1969,Bellevue,USA
464000.0,3.0,1.0,1320,3625,0,0,1900,Seattle,USA
945000.0,2.0,2.5,2540,7089,0,0,2004,Seattle,USA
659500.0,4.0,3.0,2620,18362,0,750,1956,Bellevue,USA
200000.0,3.0,1.5,1140,8340,0,0,1960,Tukwila,USA
280000.0,3.0,2.0,1790,42399,0,0,1990,Auburn,USA
1325000.0,4.0,2.5,2440,3600,0,0,1902,Seattle,USA
346150.0,3.0,2.0,2140,7200,0,660,1966,Renton,USA
197500.0,3.0,1.0,1330,5412,0,0,1905,Enumclaw,USA
799000.0,4.0,2.5,2590,7910,0,0,2001,Seattle,USA
1309500.0,4.0,4.5,4750,13912,0,1150,2005,Seattle,USA
350000.0,2.0,1.0,1620,9205,0,770,1921,Kirkland,USA
720000.0,4.0,2.5,2440,34290,0,0,1987,Redmond,USA
519000.0,3.0,2.75,2020,10744,0,750,1954,Normandy Park,USA
590300.0,3.0,1.5,1470,7200,0,0,1907,Seattle,USA
2200000.0,5.0,4.75,5990,10450,1,1940,2002,Issaquah,USA
410000.0,6.0,2.75,2520,9324,0,1200,1962,Lake Forest Park,USA
437000.0,2.0,1.75,1440,4225,0,0,2005,Redmond,USA
221000.0,3.0,2.25,1640,7350,0,500,1984,Federal Way,USA
380000.0,4.0,2.25,2150,20181,0,1060,1963,Kenmore,USA
506000.0,2.0,1.0,1570,8210,0,420,1952,Seattle,USA
395000.0,4.0,1.0,1980,10350,0,550,1968,Issaquah,USA
285000.0,3.0,1.0,1210,4731,0,0,1901,Seattle,USA
311000.0,3.0,1.75,1900,3000,0,830,1903,Seattle,USA
520000.0,3.0,1.75,1940,219527,0,0,1991,Maple Valley,USA
435000.0,3.0,1.75,1310,8065,0,0,1948,Seattle,USA
120000.0,2.0,1.0,990,39964,0,0,1945,Kent,USA
1440000.0,3.0,3.5,3870,3819,0,1110,2002,Seattle,USA
186000.0,3.0,2.0,1340,4320,0,420,1912,Auburn,USA
756000.0,4.0,2.25,2160,5600,0,1080,1947,Seattle,USA
248000.0,4.0,2.0,2080,13510,0,1040,1950,Seattle,USA
287000.0,3.0,2.0,1300,11374,0,0,1933,SeaTac,USA
510000.0,4.0,2.5,2610,8031,0,0,1998,Lake Forest Park,USA
249000.0,3.0,1.0,1050,8498,0,0,1959,Kent,USA
340000.0,3.0,2.5,2480,6112,0,0,2004,Renton,USA
399888.0,4.0,2.25,1820,8255,0,500,1930,Seattle,USA
440000.0,3.0,1.75,1170,8740,0,0,1968,Redmond,USA
899000.0,4.0,2.25,2370,6000,0,930,1959,Seattle,USA
540500.0,5.0,3.75,3090,7415,0,0,2014,Burien,USA
385000.0,3.0,1.75,2310,11200,0,680,1978,Kent,USA
558000.0,4.0,2.25,2060,10358,0,740,1962,Bellevue,USA
600000.0,3.0,2.0,2540,237402,0,0,2007,Enumclaw,USA
450000.0,4.0,2.5,2400,7693,0,0,2003,Renton,USA
232500.0,3.0,1.0,1320,8450,0,440,1961,Federal Way,USA
